GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	Q9H3M7	TXNIP	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BG60|ensembl:ENSMUSP00000102710	9606	Ensembl	P
UniProtKB	Q9H3M7	TXNIP	involved_in	GO:0006606	protein import into nucleus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BG60|ensembl:ENSMUSP00000102710	9606	Ensembl	P
UniProtKB	Q9H3M7	TXNIP	involved_in	GO:0048008	platelet-derived growth factor receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BG60|ensembl:ENSMUSP00000102710	9606	Ensembl	P
UniProtKB	Q9H3N8	HRH4	enables	GO:0004969	histamine receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91ZY2|ensembl:ENSMUSP00000041061	9606	Ensembl	F
UniProtKB	Q9H3Q1	CDC42EP4	involved_in	GO:0071346	cellular response to interferon-gamma	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JM96|ensembl:ENSMUSP00000102227	9606	Ensembl	P
UniProtKB	Q9H3S1	SEMA4A	involved_in	GO:0007409	axonogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62178|ensembl:ENSMUSP00000029700	9606	Ensembl	P
UniProtKB	Q9H3T2	SEMA6C	involved_in	GO:0007411	axon guidance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WTL3|ensembl:ENSRNOP00000050221	9606	Ensembl	P
UniProtKB	Q9H3Z4	DNAJC5	part_of	GO:0008021	synaptic vesicle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60904|ensembl:ENSMUSP00000072175	9606	Ensembl	C
UniProtKB	Q9H3Z4	DNAJC5	part_of	GO:0098993	anchored component of synaptic vesicle membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60905|ensembl:ENSRNOP00000020581	9606	Ensembl	C
UniProtKB	Q9H488	POFUT1	involved_in	GO:0007399	nervous system development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91ZW2|ensembl:ENSMUSP00000053122	9606	Ensembl	P
UniProtKB	Q9H492	MAP1LC3A	part_of	GO:0005770	late endosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6XVN8|ensembl:ENSRNOP00000032429	9606	Ensembl	C
UniProtKB	Q9H497	TOR3A	part_of	GO:0005788	endoplasmic reticulum lumen	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ER38|ensembl:ENSMUSP00000078572	9606	Ensembl	C
UniProtKB	Q9H4B6	SAV1	involved_in	GO:0051091	positive regulation of DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VEB2|ensembl:ENSMUSP00000021467	9606	Ensembl	P
UniProtKB	Q9H4B7	TUBB1	part_of	GO:0005874	microtubule	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AQ07|ensembl:ENSMUSP00000016399	9606	Ensembl	C
UniProtKB	Q9H4D0	CLSTN2	part_of	GO:0099061	integral component of postsynaptic density membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ER65|ensembl:ENSMUSP00000035027	9606	Ensembl	C
UniProtKB	Q9H4I0	RAD21L1	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AU37|ensembl:ENSMUSP00000136918	9606	Ensembl	P
UniProtKB	Q9H4I0	RAD21L1	involved_in	GO:0006302	double-strand break repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AU37|ensembl:ENSMUSP00000136918	9606	Ensembl	P
UniProtKB	Q9H4I0	RAD21L1	part_of	GO:0034991	nuclear meiotic cohesin complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AU37|ensembl:ENSMUSP00000136918	9606	Ensembl	C
UniProtKB	Q9H4I0	RAD21L1	part_of	GO:0000794	condensed nuclear chromosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AU37|ensembl:ENSMUSP00000136918	9606	Ensembl	C
UniProtKB	Q9H4I0	RAD21L1	part_of	GO:0000800	lateral element	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AU37|ensembl:ENSMUSP00000136918	9606	Ensembl	C
UniProtKB	Q9H4I2	ZHX3	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80Z36|ensembl:ENSRNOP00000034076	9606	Ensembl	P
UniProtKB	Q9H4I2	ZHX3	enables	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80Z36|ensembl:ENSRNOP00000034076	9606	Ensembl	F
UniProtKB	Q9H4I2	ZHX3	enables	GO:0000981	DNA-binding transcription factor activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80Z36|ensembl:ENSRNOP00000034076	9606	Ensembl	F
UniProtKB	Q9H4P4	RNF41	involved_in	GO:0051091	positive regulation of DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BH75|ensembl:ENSMUSP00000132751	9606	Ensembl	P
UniProtKB	Q9H4P4	RNF41	involved_in	GO:0016567	protein ubiquitination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BH75|ensembl:ENSMUSP00000132751	9606	Ensembl	P
UniProtKB	Q9H4P4	RNF41	involved_in	GO:0000209	protein polyubiquitination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BH75|ensembl:ENSMUSP00000132751	9606	Ensembl	P
UniProtKB	Q9H4Q4	PRDM12	involved_in	GO:0022008	neurogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AJ77|ensembl:ENSMUSP00000109098	9606	Ensembl	P
UniProtKB	Q9H4Q4	PRDM12	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AJ77|ensembl:ENSMUSP00000109098	9606	Ensembl	P
UniProtKB	Q9H4S2	GSX1	involved_in	GO:0021854	hypothalamus development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31315|ensembl:ENSMUSP00000069728	9606	Ensembl	P
UniProtKB	Q9H4S2	GSX1	involved_in	GO:0021527	spinal cord association neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31315|ensembl:ENSMUSP00000069728	9606	Ensembl	P
UniProtKB	Q9H4S2	GSX1	enables	GO:0001228	DNA-binding transcription activator activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31315|ensembl:ENSMUSP00000069728	9606	Ensembl	F
UniProtKB	Q9H4S2	GSX1	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31315|ensembl:ENSMUSP00000069728	9606	Ensembl	F
UniProtKB	Q9H4S2	GSX1	involved_in	GO:0048663	neuron fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31315|ensembl:ENSMUSP00000069728	9606	Ensembl	P
UniProtKB	Q9H4S2	GSX1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31315|ensembl:ENSMUSP00000069728	9606	Ensembl	P
UniProtKB	Q9H4S2	GSX1	involved_in	GO:0021984	adenohypophysis development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31315|ensembl:ENSMUSP00000069728	9606	Ensembl	P
UniProtKB	Q9H4Z2	ZNF335	involved_in	GO:0007420	brain development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A5K6|ensembl:ENSMUSP00000038298	9606	Ensembl	P
UniProtKB	Q9H4Z2	ZNF335	involved_in	GO:0021895	cerebral cortex neuron differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A5K6|ensembl:ENSMUSP00000038298	9606	Ensembl	P
UniProtKB	Q9H4Z2	ZNF335	involved_in	GO:0048812	neuron projection morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A5K6|ensembl:ENSMUSP00000038298	9606	Ensembl	P
UniProtKB	Q9H4Z2	ZNF335	involved_in	GO:0050767	regulation of neurogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A5K6|ensembl:ENSMUSP00000038298	9606	Ensembl	P
UniProtKB	Q9H4Z2	ZNF335	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A5K6|ensembl:ENSMUSP00000038298	9606	Ensembl	F
UniProtKB	Q9H4Z2	ZNF335	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A5K6|ensembl:ENSMUSP00000038298	9606	Ensembl	F
UniProtKB	Q9H4Z2	ZNF335	involved_in	GO:0002052	positive regulation of neuroblast proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A5K6|ensembl:ENSMUSP00000038298	9606	Ensembl	P
UniProtKB	Q9H4Z2	ZNF335	part_of	GO:0035097	histone methyltransferase complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A5K6|ensembl:ENSMUSP00000038298	9606	Ensembl	C
UniProtKB	Q9H4Z2	ZNF335	involved_in	GO:0048854	brain morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2A5K6|ensembl:ENSMUSP00000038298	9606	Ensembl	P
UniProtKB	Q9H4Z3	PCIF1	involved_in	GO:0080009	mRNA methylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P59114|ensembl:ENSMUSP00000039555	9606	Ensembl	P
UniProtKB	Q9H596	DUSP21	part_of	GO:0031314	extrinsic component of mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZAQ8|ensembl:ENSRNOP00000000173	9606	Ensembl	C
UniProtKB	Q9H596	DUSP21	part_of	GO:0005759	mitochondrial matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZAQ8|ensembl:ENSRNOP00000000173	9606	Ensembl	C
UniProtKB	Q9H598	SLC32A1	enables	GO:0015495	gamma-aminobutyric acid:proton symporter activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35633|ensembl:ENSMUSP00000036299	9606	Ensembl	F
UniProtKB	Q9H598	SLC32A1	part_of	GO:0030285	integral component of synaptic vesicle membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35458|ensembl:ENSRNOP00000020720	9606	Ensembl	C
UniProtKB	Q9H598	SLC32A1	involved_in	GO:0021766	hippocampus development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35458|ensembl:ENSRNOP00000020720	9606	Ensembl	P
UniProtKB	Q9H598	SLC32A1	part_of	GO:0008021	synaptic vesicle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35458|ensembl:ENSRNOP00000020720	9606	Ensembl	C
UniProtKB	Q9H598	SLC32A1	enables	GO:0015187	glycine transmembrane transporter activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35633|ensembl:ENSMUSP00000036299	9606	Ensembl	F
UniProtKB	Q9H5J4	ELOVL6	part_of	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q920L5|ensembl:ENSMUSP00000071351	9606	Ensembl	C
UniProtKB	Q9H5J4	ELOVL6	involved_in	GO:0030497	fatty acid elongation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q920L5|ensembl:ENSMUSP00000071351	9606	Ensembl	P
UniProtKB	Q9H5P4	PDZD7	involved_in	GO:0060117	auditory receptor cell development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9Q9W7|ensembl:ENSMUSP00000133273	9606	Ensembl	P
UniProtKB	Q9H5P4	PDZD7	involved_in	GO:0060088	auditory receptor cell stereocilium organization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9Q9W7|ensembl:ENSMUSP00000133273	9606	Ensembl	P
UniProtKB	Q9H5Y7	SLITRK6	involved_in	GO:0002093	auditory receptor cell morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C110|ensembl:ENSMUSP00000077492	9606	Ensembl	P
UniProtKB	Q9H5Y7	SLITRK6	involved_in	GO:0007409	axonogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C110|ensembl:ENSMUSP00000077492	9606	Ensembl	P
UniProtKB	Q9H5Y7	SLITRK6	involved_in	GO:0007416	synapse assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C110|ensembl:ENSMUSP00000077492	9606	Ensembl	P
UniProtKB	Q9H5Y7	SLITRK6	involved_in	GO:0021562	vestibulocochlear nerve development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C110|ensembl:ENSMUSP00000077492	9606	Ensembl	P
UniProtKB	Q9H5Y7	SLITRK6	involved_in	GO:0048812	neuron projection morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C110|ensembl:ENSMUSP00000077492	9606	Ensembl	P
UniProtKB	Q9H5Y7	SLITRK6	involved_in	GO:0060384	innervation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C110|ensembl:ENSMUSP00000077492	9606	Ensembl	P
UniProtKB	Q9H6E4	CCDC134	involved_in	GO:0021591	ventricular system development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C7V8|ensembl:ENSMUSP00000086578	9606	Ensembl	P
UniProtKB	Q9H6F2	TMEM38A	involved_in	GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TMP8|ensembl:ENSMUSP00000034244	9606	Ensembl	P
UniProtKB	Q9H6F2	TMEM38A	enables	GO:0005267	potassium channel activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TMP8|ensembl:ENSMUSP00000034244	9606	Ensembl	F
UniProtKB	Q9H6F2	TMEM38A	involved_in	GO:0071805	potassium ion transmembrane transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TMP8|ensembl:ENSMUSP00000034244	9606	Ensembl	P
UniProtKB	Q9H6F2	TMEM38A	involved_in	GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TMP8|ensembl:ENSMUSP00000034244	9606	Ensembl	P
UniProtKB	Q9H6I2	SOX17	enables	GO:0000981	DNA-binding transcription factor activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61473|ensembl:ENSMUSP00000027035	9606	Ensembl	F
UniProtKB	Q9H6I2	SOX17	involved_in	GO:0021903	rostrocaudal neural tube patterning	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61473|ensembl:ENSMUSP00000027035	9606	Ensembl	P
UniProtKB	Q9H6I2	SOX17	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61473|ensembl:ENSMUSP00000027035	9606	Ensembl	P
UniProtKB	Q9H6I2	SOX17	enables	GO:0000976	transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61473|ensembl:ENSMUSP00000027035	9606	Ensembl	F
UniProtKB	Q9H6I2	SOX17	enables	GO:0001228	DNA-binding transcription activator activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61473|ensembl:ENSMUSP00000027035	9606	Ensembl	F
UniProtKB	Q9H6Q3	SLA2	part_of	GO:0005770	late endosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R4L0|ensembl:ENSMUSP00000029164	9606	Ensembl	C
UniProtKB	Q9H6R0	DHX33	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80VY9|ensembl:ENSMUSP00000104167	9606	Ensembl	P
UniProtKB	Q9H6R0	DHX33	part_of	GO:0005730	nucleolus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80VY9|ensembl:ENSMUSP00000104167	9606	Ensembl	C
UniProtKB	Q9H6R0	DHX33	part_of	GO:0005654	nucleoplasm	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80VY9|ensembl:ENSMUSP00000104167	9606	Ensembl	C
UniProtKB	Q9H6R3	ACSS3	part_of	GO:0005759	mitochondrial matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0G2K047|ensembl:ENSRNOP00000071300	9606	Ensembl	C
UniProtKB	Q9H6S0	YTHDC2	enables	GO:0034458	3'-5' RNA helicase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RR83|ensembl:ENSMUSP00000048340	9606	Ensembl	F
UniProtKB	Q9H6T0	ESRP2	involved_in	GO:0000380	alternative mRNA splicing via spliceosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K0G8|ensembl:ENSMUSP00000111639	9606	Ensembl	P
UniProtKB	Q9H6W3	RIOX1	enables	GO:0005506	iron ion binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJF3|ensembl:ENSMUSP00000057984	9606	Ensembl	F
UniProtKB	Q9H6W3	RIOX1	part_of	GO:0005730	nucleolus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJF3|ensembl:ENSMUSP00000057984	9606	Ensembl	C
UniProtKB	Q9H6W3	RIOX1	involved_in	GO:0045892	negative regulation of transcription DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJF3|ensembl:ENSMUSP00000057984	9606	Ensembl	P
UniProtKB	Q9H6Y2	WDR55	part_of	GO:0005730	nucleolus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CX97|ensembl:ENSMUSP00000039010	9606	Ensembl	C
UniProtKB	Q9H773	DCTPP1	enables	GO:0016462	pyrophosphatase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QY93|ensembl:ENSMUSP00000047845	9606	Ensembl	F
UniProtKB	Q9H773	DCTPP1	enables	GO:0000287	magnesium ion binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QY93|ensembl:ENSMUSP00000047845	9606	Ensembl	F
UniProtKB	Q9H773	DCTPP1	enables	GO:0047429	nucleoside-triphosphate diphosphatase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QY93|ensembl:ENSMUSP00000047845	9606	Ensembl	F
UniProtKB	Q9H792	PEAK1	part_of	GO:0005925	focal adhesion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q69Z38|ensembl:ENSMUSP00000109901	9606	Ensembl	C
UniProtKB	Q9H7B4	SMYD3	enables	GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CWR2|ensembl:ENSMUSP00000117410	9606	Ensembl	F
UniProtKB	Q9H7B4	SMYD3	enables	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CWR2|ensembl:ENSMUSP00000117410	9606	Ensembl	F
UniProtKB	Q9H7B4	SMYD3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CWR2|ensembl:ENSMUSP00000117410	9606	Ensembl	P
UniProtKB	Q9H7B4	SMYD3	involved_in	GO:0033138	positive regulation of peptidyl-serine phosphorylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CWR2|ensembl:ENSMUSP00000117410	9606	Ensembl	P
UniProtKB	Q9H7N4	SCAF1	involved_in	GO:0006397	mRNA processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63624|ensembl:ENSRNOP00000072566	9606	Ensembl	P
UniProtKB	Q9H7U1	CCSER2	part_of	GO:0015630	microtubule cytoskeleton	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UHI0|ensembl:ENSMUSP00000068550	9606	Ensembl	C
UniProtKB	Q9H7V2	SYNDIG1	involved_in	GO:0006886	intracellular protein transport	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2ANU3|ensembl:ENSMUSP00000105560	9606	Ensembl	P
UniProtKB	Q9H7V2	SYNDIG1	part_of	GO:0030672	synaptic vesicle membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2ANU3|ensembl:ENSMUSP00000105560	9606	Ensembl	C
UniProtKB	Q9H7V2	SYNDIG1	part_of	GO:0031901	early endosome membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2ANU3|ensembl:ENSMUSP00000105560	9606	Ensembl	C
UniProtKB	Q9H7X7	IFT22	part_of	GO:0005813	centrosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DAI2|ensembl:ENSMUSP00000143488	9606	Ensembl	C
UniProtKB	Q9H7Z6	KAT8	part_of	GO:0016363	nuclear matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D1P2|ensembl:ENSMUSP00000033070	9606	Ensembl	C
UniProtKB	Q9H816	DCLRE1B	involved_in	GO:0031627	telomeric loop formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C7W7|ensembl:ENSMUSP00000029435	9606	Ensembl	P
UniProtKB	Q9H816	DCLRE1B	involved_in	GO:0031848	protection from non-homologous end joining at telomere	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C7W7|ensembl:ENSMUSP00000029435	9606	Ensembl	P
UniProtKB	Q9H816	DCLRE1B	involved_in	GO:0031860	telomeric 3' overhang formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C7W7|ensembl:ENSMUSP00000029435	9606	Ensembl	P
UniProtKB	Q9H832	UBE2Z	enables	GO:0061631	ubiquitin conjugating enzyme activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UE37|ensembl:ENSMUSP00000098097	9606	Ensembl	F
UniProtKB	Q9H875	PRKRIP1	part_of	GO:0005730	nucleolus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CWV6|ensembl:ENSMUSP00000120659	9606	Ensembl	C
UniProtKB	Q9H8M5	CNNM2	enables	GO:0015095	magnesium ion transmembrane transporter activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TWN3|ensembl:ENSMUSP00000096972	9606	Ensembl	F
UniProtKB	Q9H8M5	CNNM2	enables	GO:0005524	ATP binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TWN3|ensembl:ENSMUSP00000096972	9606	Ensembl	F
UniProtKB	Q9H8N7	ZNF395	enables	GO:0000987	cis-regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9Q5N9|ensembl:ENSMUSP00000064422	9606	Ensembl	F
UniProtKB	Q9H8V3	ECT2	enables	GO:0031267	small GTPase binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q07139|ensembl:ENSMUSP00000103935	9606	Ensembl	F
UniProtKB	Q9H903	MTHFD2L	involved_in	GO:0009256	10-formyltetrahydrofolate metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZUA0|ensembl:ENSRNOP00000044342	9606	Ensembl	P
UniProtKB	Q9H903	MTHFD2L	part_of	GO:0005759	mitochondrial matrix	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZUA0|ensembl:ENSRNOP00000044342	9606	Ensembl	C
UniProtKB	Q9H903	MTHFD2L	part_of	GO:0005743	mitochondrial inner membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZUA0|ensembl:ENSRNOP00000044342	9606	Ensembl	C
UniProtKB	Q9H944	MED20	involved_in	GO:0016567	protein ubiquitination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XIE9|ensembl:ENSRNOP00000018523	9606	Ensembl	P
UniProtKB	Q9H944	MED20	part_of	GO:0000151	ubiquitin ligase complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XIE9|ensembl:ENSRNOP00000018523	9606	Ensembl	C
UniProtKB	Q9H944	MED20	enables	GO:0061630	ubiquitin protein ligase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XIE9|ensembl:ENSRNOP00000018523	9606	Ensembl	F
UniProtKB	Q9H992	MARCHF7	involved_in	GO:0051865	protein autoubiquitination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WV66|ensembl:ENSMUSP00000099809	9606	Ensembl	P
UniProtKB	Q9H9B1	EHMT1	involved_in	GO:0045892	negative regulation of transcription DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5DW34|ensembl:ENSMUSP00000119057	9606	Ensembl	P
UniProtKB	Q9H9B1	EHMT1	involved_in	GO:0006306	DNA methylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5DW34|ensembl:ENSMUSP00000119057	9606	Ensembl	P
UniProtKB	Q9H9B1	EHMT1	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5DW34|ensembl:ENSMUSP00000119057	9606	Ensembl	P
UniProtKB	Q9H9G7	AGO3	part_of	GO:0000794	condensed nuclear chromosome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CJF9|ensembl:ENSMUSP00000066633	9606	Ensembl	C
UniProtKB	Q9H9J4	USP42	involved_in	GO:0016579	protein deubiquitination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RQC2|ensembl:ENSMUSP00000053955	9606	Ensembl	P
UniProtKB	Q9H9J4	USP42	enables	GO:0004843	thiol-dependent deubiquitinase	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B2RQC2|ensembl:ENSMUSP00000053955	9606	Ensembl	F
UniProtKB	Q9H9T3	ELP3	involved_in	GO:0007417	central nervous system development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CZX0|ensembl:ENSMUSP00000022609	9606	Ensembl	P
UniProtKB	Q9H9T3	ELP3	involved_in	GO:0001764	neuron migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CZX0|ensembl:ENSMUSP00000022609	9606	Ensembl	P
UniProtKB	Q9H9Y6	POLR1B	part_of	GO:0005736	RNA polymerase I complex	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70700|ensembl:ENSMUSP00000099494	9606	Ensembl	C
UniProtKB	Q9H9Y6	POLR1B	part_of	GO:0005730	nucleolus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70700|ensembl:ENSMUSP00000099494	9606	Ensembl	C
UniProtKB	Q9H9Z2	LIN28A	involved_in	GO:0045686	negative regulation of glial cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K3Y3|ensembl:ENSMUSP00000050488	9606	Ensembl	P
UniProtKB	Q9H9Z2	LIN28A	part_of	GO:0005730	nucleolus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K3Y3|ensembl:ENSMUSP00000050488	9606	Ensembl	C
UniProtKB	Q9HAK2	EBF2	enables	GO:0001228	DNA-binding transcription activator activity RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08792|ensembl:ENSMUSP00000135500	9606	Ensembl	F
